sample_id,split,label_up,forward_return,contract,anchor_ts
1913,train,1,0.0005110806637524945,SiH4,2024-03-14 15:30:00
1915,train,1,0.0004241251060312923,SiH4,2024-03-14 16:00:00
1918,train,0,-0.001172714834842714,SiH4,2024-03-14 16:45:00
1919,train,0,-0.0003911980440097773,SiH4,2024-03-14 17:00:00
1921,train,1,0.0007288233310489556,SiH4,2024-03-14 17:30:00
1923,train,0,-0.0009556803249313184,SiH4,2024-03-14 18:00:00
1924,train,0,-0.00120519864062274,SiH4,2024-03-14 18:15:00
1925,train,0,-0.0009775171065493637,SiH4,2024-03-14 18:30:00
1926,train,0,-0.0014115092290988285,SiH4,2024-03-14 18:45:00
1927,train,1,0.0030314224868530637,SiH4,2024-03-15 08:45:00
1928,train,1,0.0027804025067066362,SiH4,2024-03-15 09:00:00
1929,train,1,0.0018455191879716004,SiH4,2024-03-15 09:15:00
1930,train,1,0.003712992215744393,SiH4,2024-03-15 09:30:00
1931,train,1,0.005075866266684104,SiH4,2024-03-15 09:45:00
1932,train,1,0.006721848181946655,SiH4,2024-03-15 10:00:00
1933,train,1,0.006731114276704364,SiH4,2024-03-15 10:15:00
1934,train,1,0.006871208332427381,SiH4,2024-03-15 10:30:00
1935,train,1,0.0063030461100423985,SiH4,2024-03-15 10:45:00
1936,train,1,0.006322513362012838,SiH4,2024-03-15 11:00:00
1937,train,1,0.007340645021175041,SiH4,2024-03-15 11:15:00
1938,train,1,0.00760930919195868,SiH4,2024-03-15 11:30:00
1939,train,1,0.008304656035259539,SiH4,2024-03-15 11:45:00
1940,train,1,0.008129463607354559,SiH4,2024-03-15 12:00:00
1941,train,1,0.0073636265047174465,SiH4,2024-03-15 12:15:00
1942,train,1,0.007897591668474702,SiH4,2024-03-15 12:30:00
1943,train,1,0.007938229297705268,SiH4,2024-03-15 12:45:00
1944,train,1,0.006841146623877803,SiH4,2024-03-15 13:00:00
1945,train,1,0.00656355601767622,SiH4,2024-03-15 13:15:00
1946,train,1,0.0075508081639728,SiH4,2024-03-15 13:30:00
1947,train,1,0.0074310783729620855,SiH4,2024-03-15 13:45:00
1948,train,1,0.0069750565911035345,SiH4,2024-03-15 14:00:00
1949,train,1,0.007455166061656859,SiH4,2024-03-15 14:15:00
1950,train,1,0.005808482331180809,SiH4,2024-03-15 14:30:00
1951,train,1,0.005569313622649341,SiH4,2024-03-15 14:45:00
1952,train,1,0.004040753265555308,SiH4,2024-03-15 15:00:00
1953,train,1,0.0030352127889392566,SiH4,2024-03-15 15:15:00
1954,train,1,0.003498542274052552,SiH4,2024-03-15 15:30:00
1955,train,1,0.0031641810386722202,SiH4,2024-03-15 15:45:00
1956,train,1,0.002871515858108298,SiH4,2024-03-15 16:00:00
1957,train,1,0.001422935127094016,SiH4,2024-03-15 16:15:00
1958,train,1,0.0010342041475894792,SiH4,2024-03-15 16:30:00
1963,train,0,-0.0006885866758478132,SiH4,2024-03-15 17:45:00
1965,train,0,-0.0005487765511007492,SiH4,2024-03-15 18:15:00
1966,train,0,-0.0017740981667652145,SiH4,2024-03-15 18:30:00
1967,train,0,-0.0015161127299706534,SiH4,2024-03-15 18:45:00
1968,train,0,-0.008339879690509755,SiH4,2024-03-18 08:45:00
1969,train,0,-0.007141856882789566,SiH4,2024-03-18 09:00:00
1970,train,0,-0.007397118676917058,SiH4,2024-03-18 09:15:00
1971,train,0,-0.005983569441749159,SiH4,2024-03-18 09:30:00
1972,train,0,-0.004998002957781411,SiH4,2024-03-18 09:45:00
1973,train,0,-0.0031026356186892867,SiH4,2024-03-18 10:00:00
1974,train,0,-0.0012348086046662932,SiH4,2024-03-18 10:15:00
1975,train,1,0.0019114229240426717,SiH4,2024-03-18 10:30:00
1976,train,1,0.0004447095829491765,SiH4,2024-03-18 10:45:00
1977,train,1,0.0009776551484406149,SiH4,2024-03-18 11:00:00
1978,train,1,0.0004560805307909366,SiH4,2024-03-18 11:15:00
1979,train,0,-0.0018229760083335877,SiH4,2024-03-18 11:30:00
1980,train,0,-0.004101963082332238,SiH4,2024-03-18 11:45:00
1981,train,0,-0.006092395907995041,SiH4,2024-03-18 12:00:00
1982,train,0,-0.004809623589955181,SiH4,2024-03-18 12:15:00
1983,train,0,-0.0028329534353630503,SiH4,2024-03-18 12:30:00
1984,train,0,-0.00358026298659031,SiH4,2024-03-18 12:45:00
1985,train,0,-0.0007706501682405165,SiH4,2024-03-18 13:00:00
1986,train,0,-0.0010311404413281267,SiH4,2024-03-18 13:15:00
1990,train,0,-0.000965428965038484,SiH4,2024-03-18 14:15:00
1991,train,0,-0.0013666091823121285,SiH4,2024-03-18 14:30:00
1992,train,0,-0.000857074663137114,SiH4,2024-03-18 14:45:00
1993,train,0,-0.001485658515425925,SiH4,2024-03-18 15:00:00
1994,train,0,-0.001518306437619299,SiH4,2024-03-18 15:15:00
1995,train,0,-0.0023738808073362483,SiH4,2024-03-18 15:30:00
1996,train,0,-0.0020382497072726213,SiH4,2024-03-18 15:45:00
1997,train,0,-0.0008790302451517906,SiH4,2024-03-18 16:00:00
1998,train,0,-0.0008791829026060238,SiH4,2024-03-18 16:15:00
1999,train,1,0.000858798334583577,SiH4,2024-03-18 16:30:00
2000,train,1,0.0033125211118738562,SiH4,2024-03-18 16:45:00
2001,train,1,0.00553971219720073,SiH4,2024-03-18 17:00:00
2002,train,1,0.004363763309478186,SiH4,2024-03-18 17:15:00
2003,train,1,0.002264093437394532,SiH4,2024-03-18 17:30:00
2004,train,1,0.002515189129156603,SiH4,2024-03-18 17:45:00
2007,train,0,-0.0010636450464530656,SiH4,2024-03-18 18:30:00
2008,train,0,-0.001507984724874123,SiH4,2024-03-18 18:45:00
2009,train,1,0.007909518584109154,SiH4,2024-03-19 08:45:00
2010,train,1,0.0060421322109647235,SiH4,2024-03-19 09:00:00
2011,train,1,0.006305621879748147,SiH4,2024-03-19 09:15:00
2012,train,1,0.00909288666521646,SiH4,2024-03-19 09:30:00
2013,train,1,0.008460384088388118,SiH4,2024-03-19 09:45:00
2014,train,1,0.007632261776807869,SiH4,2024-03-19 10:00:00
2015,train,1,0.008639801773604683,SiH4,2024-03-19 10:15:00
2016,train,1,0.006751549491462949,SiH4,2024-03-19 10:30:00
2017,train,1,0.006323416163215745,SiH4,2024-03-19 10:45:00
2018,train,1,0.00720470475901136,SiH4,2024-03-19 11:00:00
2019,train,1,0.005568797399783332,SiH4,2024-03-19 11:15:00
2020,train,1,0.006477820505876641,SiH4,2024-03-19 11:30:00
2021,train,1,0.004751339358190387,SiH4,2024-03-19 11:45:00
2022,train,1,0.0008539063513337553,SiH4,2024-03-19 12:00:00
2023,train,1,0.0009616423554834608,SiH4,2024-03-19 12:15:00
2024,train,1,0.0025624945938933497,SiH4,2024-03-19 12:30:00
2025,train,1,0.002097728182004932,SiH4,2024-03-19 12:45:00
2026,train,1,0.0025713328795686774,SiH4,2024-03-19 13:00:00
2028,train,0,-0.0016040996048962697,SiH4,2024-03-19 13:30:00
2029,train,0,-0.0005497526113249496,SiH4,2024-03-19 13:45:00
2031,train,1,0.0009059436373637375,SiH4,2024-03-19 14:15:00
2032,train,1,0.00038803138742782295,SiH4,2024-03-19 14:30:00
2034,train,0,-0.0004417532215661435,SiH4,2024-03-19 15:00:00
2035,train,0,-0.0008188684530928692,SiH4,2024-03-19 15:15:00
2038,train,0,-0.0010126473186391483,SiH4,2024-03-19 16:00:00
2039,train,0,-0.000991229771370672,SiH4,2024-03-19 16:15:00
2040,train,0,-0.0020987375286558585,SiH4,2024-03-19 16:30:00
2041,train,0,-0.0012495421935928563,SiH4,2024-03-19 16:45:00
2042,train,1,0.0014795615314002752,SiH4,2024-03-19 17:00:00
2043,train,1,0.0013169399496972822,SiH4,2024-03-19 17:15:00
2045,train,1,0.0006582141893713978,SiH4,2024-03-19 17:45:00
2046,train,0,-0.0007866633619620922,SiH4,2024-03-19 18:00:00
2047,train,0,-0.0009376919843502307,SiH4,2024-03-19 18:15:00
2048,train,0,-0.00040975651836361315,SiH4,2024-03-19 18:30:00
2050,train,1,0.002460343153124045,SiH4,2024-03-20 08:45:00
2051,train,1,0.0015313770530698267,SiH4,2024-03-20 09:00:00
2052,train,1,0.0017470451212147076,SiH4,2024-03-20 09:15:00
2053,train,1,0.0013695971011991048,SiH4,2024-03-20 09:30:00
2056,train,1,0.0006681898521361251,SiH4,2024-03-20 10:15:00
2058,train,0,-0.0013358038522859328,SiH4,2024-03-20 10:45:00
2059,train,0,-0.0038563041956158894,SiH4,2024-03-20 11:00:00
2060,train,0,-0.004139224542152209,SiH4,2024-03-20 11:15:00
2061,train,0,-0.005086700218771223,SiH4,2024-03-20 11:30:00
2062,train,0,-0.0057302269471462,SiH4,2024-03-20 11:45:00
2063,train,0,-0.00733730099048191,SiH4,2024-03-20 12:00:00
2064,train,0,-0.007672139602853956,SiH4,2024-03-20 12:15:00
2065,train,0,-0.007134568272660902,SiH4,2024-03-20 12:30:00
2066,train,0,-0.006248521219160752,SiH4,2024-03-20 12:45:00
2067,train,0,-0.007417281190204905,SiH4,2024-03-20 13:00:00
2068,train,0,-0.004485076633503615,SiH4,2024-03-20 13:15:00
2069,train,0,-0.0034049889553364743,SiH4,2024-03-20 13:30:00
2070,train,0,-0.004983960903356399,SiH4,2024-03-20 13:45:00
2071,train,0,-0.004511731578890732,SiH4,2024-03-20 14:00:00
2072,train,0,-0.004865970502745176,SiH4,2024-03-20 14:15:00
2073,train,0,-0.004673954014323356,SiH4,2024-03-20 14:30:00
2074,train,0,-0.004232952403519952,SiH4,2024-03-20 14:45:00
2075,train,0,-0.004253990135050678,SiH4,2024-03-20 15:00:00
2076,train,0,-0.004523424878836835,SiH4,2024-03-20 15:15:00
2077,train,0,-0.0034291629822934544,SiH4,2024-03-20 15:30:00
2078,train,0,-0.003074301001035562,SiH4,2024-03-20 15:45:00
2079,train,0,-0.0008975204645479407,SiH4,2024-03-20 16:00:00
2081,train,1,0.0009423845578917511,SiH4,2024-03-20 16:30:00
2082,train,1,0.001538311540586479,SiH4,2024-03-20 16:45:00
2083,train,1,0.0008224841184809595,SiH4,2024-03-20 17:00:00
2084,train,1,0.0007904710341093413,SiH4,2024-03-20 17:15:00
2087,train,1,0.0009747010916651977,SiH4,2024-03-20 18:00:00
2088,train,0,-0.001426132803215241,SiH4,2024-03-20 18:15:00
2089,train,0,-0.0007244104704343668,SiH4,2024-03-20 18:30:00
2091,train,0,-0.0037455541216833144,SiM4,2024-03-26 08:45:00
2092,train,0,-0.0038126647690869264,SiM4,2024-03-26 09:00:00
2093,train,0,-0.004034164329162593,SiM4,2024-03-26 09:15:00
2094,train,0,-0.0037830226350854534,SiM4,2024-03-26 09:30:00
2095,train,0,-0.0037840167337629405,SiM4,2024-03-26 09:45:00
2096,train,0,-0.00377283141013518,SiM4,2024-03-26 10:00:00
2097,train,0,-0.003654617630379553,SiM4,2024-03-26 10:15:00
2098,train,0,-0.0021856545404871364,SiM4,2024-03-26 10:30:00
2099,train,0,-0.001188610377725663,SiM4,2024-03-26 10:45:00
2102,train,1,0.0007055528058887983,SiM4,2024-03-26 11:30:00
2104,train,1,0.0014845543178421128,SiM4,2024-03-26 12:00:00
2105,train,1,0.002791089578176864,SiM4,2024-03-26 12:15:00
2106,train,1,0.0021374045801527686,SiM4,2024-03-26 12:30:00
2107,train,1,0.002169220239035541,SiM4,2024-03-26 12:45:00
2108,train,1,0.0027597830094274745,SiM4,2024-03-26 13:00:00
2109,train,1,0.0029071604626176306,SiM4,2024-03-26 13:15:00
2110,train,1,0.0027589983361766546,SiM4,2024-03-26 13:30:00
2111,train,1,0.0027802350562364797,SiM4,2024-03-26 13:45:00
2112,train,1,0.003321173270353972,SiM4,2024-03-26 14:00:00
2113,train,1,0.004166534814299183,SiM4,2024-03-26 14:15:00
2114,train,1,0.004092740659479732,SiM4,2024-03-26 14:30:00
2115,train,1,0.004304841892020184,SiM4,2024-03-26 14:45:00
2116,train,1,0.00381876681259552,SiM4,2024-03-26 15:00:00
2117,train,1,0.00309884689166684,SiM4,2024-03-26 15:15:00
2118,train,1,0.002074601402725307,SiM4,2024-03-26 15:30:00
2119,train,1,0.0021062386789671983,SiM4,2024-03-26 15:45:00
2120,train,1,0.001863491361612013,SiM4,2024-03-26 16:00:00
2121,train,1,0.001368118626408954,SiM4,2024-03-26 16:15:00
2122,train,1,0.001157553563160274,SiM4,2024-03-26 16:30:00
2123,train,1,0.0012734429266034741,SiM4,2024-03-26 16:45:00
2125,train,0,-0.0007772292826383476,SiM4,2024-03-26 17:15:00
2128,train,0,-0.0006827946258810558,SiM4,2024-03-26 18:00:00
2129,train,0,-0.0011342869746046036,SiM4,2024-03-26 18:15:00
2130,train,0,-0.0009241367722423455,SiM4,2024-03-26 18:30:00
2131,train,0,-0.0009556815795001006,SiM4,2024-03-26 18:45:00
2132,train,0,-0.0026700585520713638,SiM4,2024-03-27 08:45:00
2133,train,0,-0.0023441852642202,SiM4,2024-03-27 09:00:00
2134,train,0,-0.0031429021916223876,SiM4,2024-03-27 09:15:00
2135,train,0,-0.002365433137090034,SiM4,2024-03-27 09:30:00
2136,train,0,-0.0017049221734600772,SiM4,2024-03-27 09:45:00
2137,train,0,-0.003808842406515023,SiM4,2024-03-27 10:00:00
2138,train,0,-0.003977356425850731,SiM4,2024-03-27 10:15:00
2139,train,0,-0.004849211608654924,SiM4,2024-03-27 10:30:00
2140,train,0,-0.005789943781852602,SiM4,2024-03-27 10:45:00
2141,train,0,-0.006630170955438053,SiM4,2024-03-27 11:00:00
2142,train,0,-0.007267457125153642,SiM4,2024-03-27 11:15:00
2143,train,0,-0.007119754693997615,SiM4,2024-03-27 11:30:00
2144,train,0,-0.008045035393954625,SiM4,2024-03-27 11:45:00
2145,train,0,-0.009265679167979823,SiM4,2024-03-27 12:00:00
2146,train,0,-0.00899376950313624,SiM4,2024-03-27 12:15:00
2147,train,0,-0.007578305654824424,SiM4,2024-03-27 12:30:00
2148,train,0,-0.007792371678251864,SiM4,2024-03-27 12:45:00
2149,train,0,-0.005901383663705406,SiM4,2024-03-27 13:00:00
2150,train,0,-0.006173099612337807,SiM4,2024-03-27 13:15:00
2151,train,0,-0.004929481035190975,SiM4,2024-03-27 13:30:00
2152,train,0,-0.004374176548089581,SiM4,2024-03-27 13:45:00
2153,train,0,-0.0041936231639727595,SiM4,2024-03-27 14:00:00
2154,train,0,-0.0036378590408705502,SiM4,2024-03-27 14:15:00
2155,train,0,-0.004689393540228681,SiM4,2024-03-27 14:30:00
2156,train,0,-0.00437500658886536,SiM4,2024-03-27 14:45:00
2157,train,0,-0.002693282636248462,SiM4,2024-03-27 15:00:00
2158,train,0,-0.0025882104373547987,SiM4,2024-03-27 15:15:00
2159,train,0,-0.002029469589666655,SiM4,2024-03-27 15:30:00
2160,train,0,-0.0018284820428265958,SiM4,2024-03-27 15:45:00
2161,train,0,-0.001258726464988369,SiM4,2024-03-27 16:00:00
2162,train,0,-0.0014493213579188646,SiM4,2024-03-27 16:15:00
2163,train,0,-0.0014912744579587134,SiM4,2024-03-27 16:30:00
2165,train,1,0.0010815625397633255,SiM4,2024-03-27 17:00:00
2166,train,1,0.0007739527782784084,SiM4,2024-03-27 17:15:00
2168,train,1,0.0006465151772088173,SiM4,2024-03-27 17:45:00
2169,train,1,0.0006254439061621486,SiM4,2024-03-27 18:00:00
2170,train,1,0.0004981874456764235,SiM4,2024-03-27 18:15:00
2171,train,0,-0.0008574059764372421,SiM4,2024-03-27 18:30:00
2172,train,0,-0.0008786788058436912,SiM4,2024-03-27 18:45:00
2173,train,1,0.0017589403973510276,SiM4,2024-03-28 08:45:00
2174,train,1,0.000550736610216207,SiM4,2024-03-28 09:00:00
2175,train,1,0.0008786415989159302,SiM4,2024-03-28 09:15:00
2176,train,1,0.0018833786543366315,SiM4,2024-03-28 09:30:00
2177,train,1,0.0022764089912861163,SiM4,2024-03-28 09:45:00
2178,train,1,0.0018528518036189379,SiM4,2024-03-28 10:00:00
2179,train,1,0.001906113329027015,SiM4,2024-03-28 10:15:00
2180,train,1,0.004099793421261655,SiM4,2024-03-28 10:30:00
2181,train,1,0.0018913578681543086,SiM4,2024-03-28 10:45:00
2182,train,1,0.0024530536288276394,SiM4,2024-03-28 11:00:00
2183,train,1,0.0011937082070079263,SiM4,2024-03-28 11:15:00
2186,train,0,-0.0004221502221565254,SiM4,2024-03-28 12:00:00
2187,train,1,0.001415443118200077,SiM4,2024-03-28 12:15:00
2188,train,1,0.0007605285673542017,SiM4,2024-03-28 12:30:00
2189,train,1,0.0012891636286787023,SiM4,2024-03-28 12:45:00
2190,train,1,0.0016061541062597495,SiM4,2024-03-28 13:00:00
2191,train,1,0.0018177206628340326,SiM4,2024-03-28 13:15:00
2192,train,1,0.002665679378008212,SiM4,2024-03-28 13:30:00
2193,train,1,0.002951100580700361,SiM4,2024-03-28 13:45:00
2194,train,1,0.00353547649543251,SiM4,2024-03-28 14:00:00
2195,train,1,0.002591303795995703,SiM4,2024-03-28 14:15:00
2196,train,1,0.0010983324356577118,SiM4,2024-03-28 14:30:00
2197,train,1,0.0011409013120364797,SiM4,2024-03-28 14:45:00
2198,train,1,0.0014689719310112537,SiM4,2024-03-28 15:00:00
2199,train,1,0.0015536976948200554,SiM4,2024-03-28 15:15:00
2201,train,0,-0.0008753427546931425,SiM4,2024-03-28 15:45:00
2202,train,0,-0.0005695721880010218,SiM4,2024-03-28 16:00:00
2206,train,1,0.0005595852734048279,SiM4,2024-03-28 17:00:00
2207,train,0,-0.0007383654698114306,SiM4,2024-03-28 17:15:00
2210,train,0,-0.00040089462801196074,SiM4,2024-03-28 18:00:00
2212,train,0,-0.0006118982560899822,SiM4,2024-03-28 18:30:00
2213,train,0,-0.0011390002109259445,SiM4,2024-03-28 18:45:00
2214,train,0,-0.003364411069861628,SiM4,2024-03-29 08:45:00
2215,train,0,-0.0036503666191908257,SiM4,2024-03-29 09:00:00
2216,train,0,-0.0030079155672823044,SiM4,2024-03-29 09:15:00
2218,train,1,0.0013769581934308661,SiM4,2024-03-29 09:45:00
2219,train,1,0.004684014869888564,SiM4,2024-03-29 10:00:00
2220,train,1,0.004970263381478324,SiM4,2024-03-29 10:15:00
2221,train,1,0.0045573815771302595,SiM4,2024-03-29 10:30:00
2222,train,1,0.003388462232986056,SiM4,2024-03-29 10:45:00
2223,train,1,0.004578628111289396,SiM4,2024-03-29 11:00:00
2224,train,1,0.0023246926947328994,SiM4,2024-03-29 11:15:00
2225,train,0,-0.0006464192611745911,SiM4,2024-03-29 11:30:00
2226,train,1,0.000932203389830466,SiM4,2024-03-29 11:45:00
2228,train,0,-0.001481481481481528,SiM4,2024-03-29 12:15:00
2229,train,0,-0.0012599125472466666,SiM4,2024-03-29 12:30:00
2230,train,0,-0.0029838743810047808,SiM4,2024-03-29 12:45:00
2231,train,0,-0.0009944564343447038,SiM4,2024-03-29 13:00:00
2232,train,0,-0.0007197595156441805,SiM4,2024-03-29 13:15:00
2237,train,0,-0.0004655148700261069,SiM4,2024-03-29 14:30:00
2238,train,0,-0.0005606033361187368,SiM4,2024-03-29 14:45:00
2239,train,0,-0.0013214787876224543,SiM4,2024-03-29 15:00:00
2240,train,0,-0.0014794775330768672,SiM4,2024-03-29 15:15:00
2241,train,0,-0.0007191049258687965,SiM4,2024-03-29 15:30:00
2242,train,1,0.0005822447121592855,SiM4,2024-03-29 15:45:00
2243,train,0,-0.0008459879023730021,SiM4,2024-03-29 16:00:00
2244,train,1,0.000688377018797981,SiM4,2024-03-29 16:15:00
2245,train,1,0.0018556810349397157,SiM4,2024-03-29 16:30:00
2248,train,1,0.0013565069944891928,SiM4,2024-03-29 17:15:00
2249,train,1,0.0013251070686510769,SiM4,2024-03-29 17:30:00
2250,train,1,0.00274871054698278,SiM4,2024-03-29 17:45:00
2251,train,1,0.0005294927459493781,SiM4,2024-03-29 18:00:00
2252,train,1,0.0006673163291246453,SiM4,2024-03-29 18:15:00
2253,train,1,0.000476493011435819,SiM4,2024-03-29 18:30:00
2254,train,1,0.0005504917373306828,SiM4,2024-03-29 18:45:00
2255,train,0,-0.0005608465608465396,SiM4,2024-04-01 08:45:00
2256,train,1,0.0008156088467079492,SiM4,2024-04-01 09:00:00
2258,train,1,0.0005717552887363198,SiM4,2024-04-01 09:30:00
2259,train,1,0.001451225067000017,SiM4,2024-04-01 09:45:00
2260,train,1,0.003743491309373681,SiM4,2024-04-01 10:00:00
2261,train,1,0.0034870533868933684,SiM4,2024-04-01 10:15:00
2262,train,1,0.002085892168904424,SiM4,2024-04-01 10:30:00
2263,train,1,0.0018200095233056324,SiM4,2024-04-01 10:45:00
2264,train,1,0.0034502831137217527,SiM4,2024-04-01 11:00:00
2265,train,1,0.0028251576586109106,SiM4,2024-04-01 11:15:00
2266,train,1,0.0023484608060933,SiM4,2024-04-01 11:30:00
2267,train,1,0.0016925127467366519,SiM4,2024-04-01 11:45:00
2268,train,1,0.0011838697743247195,SiM4,2024-04-01 12:00:00
2269,train,1,0.0012048447441290744,SiM4,2024-04-01 12:15:00
2270,train,1,0.00296500238259112,SiM4,2024-04-01 12:30:00
2271,train,1,0.002592208561694509,SiM4,2024-04-01 12:45:00
2272,train,1,0.002284046569171805,SiM4,2024-04-01 13:00:00
2273,train,1,0.0026868639854444876,SiM4,2024-04-01 13:15:00
2274,train,1,0.003918661300571946,SiM4,2024-04-01 13:30:00
2275,train,1,0.003208148485393858,SiM4,2024-04-01 13:45:00
2276,train,1,0.0023601629888341247,SiM4,2024-04-01 14:00:00
2277,train,1,0.00268879808608391,SiM4,2024-04-01 14:15:00
2278,train,1,0.0022962962962962408,SiM4,2024-04-01 14:30:00
2279,train,1,0.001903955997461404,SiM4,2024-04-01 14:45:00
2280,train,1,0.00048600105652396586,SiM4,2024-04-01 15:00:00
2282,train,1,0.0008875645861730064,SiM4,2024-04-01 15:30:00
2284,train,0,-0.001065277235763773,SiM4,2024-04-01 16:00:00
2285,train,0,-0.00046425745185962874,SiM4,2024-04-01 16:15:00
2294,train,0,-0.0005696803460281119,SiM4,2024-04-01 18:30:00
2296,train,1,0.0006647182333265889,SiM4,2024-04-02 08:45:00
2297,train,1,0.00042202105885080776,SiM4,2024-04-02 09:00:00
2298,train,1,0.0007282245042268265,SiM4,2024-04-02 09:15:00
2299,train,1,0.0018482726571824593,SiM4,2024-04-02 09:30:00
2300,train,1,0.002524879038221739,SiM4,2024-04-02 09:45:00
2301,train,1,0.00168929619697189,SiM4,2024-04-02 10:00:00
2303,train,0,-0.0019474094191456182,SiM4,2024-04-02 10:30:00
2304,train,0,-0.0028721121070571787,SiM4,2024-04-02 10:45:00
2305,train,0,-0.0033748974914313834,SiM4,2024-04-02 11:00:00
2306,train,0,-0.0036375869972035124,SiM4,2024-04-02 11:15:00
2307,train,0,-0.0023363502420542526,SiM4,2024-04-02 11:30:00
2308,train,0,-0.0019898507085552852,SiM4,2024-04-02 11:45:00
2309,train,0,-0.0016957364341084746,SiM4,2024-04-02 12:00:00
2310,train,0,-0.001907391405146841,SiM4,2024-04-02 12:15:00
2311,train,0,-0.0009699525566684297,SiM4,2024-04-02 12:30:00
2312,train,0,-0.0015276182850640918,SiM4,2024-04-02 12:45:00
2313,train,0,-0.0017068442346594992,SiM4,2024-04-02 13:00:00
2316,train,0,-0.000632644453816944,SiM4,2024-04-02 13:45:00
2317,train,0,-0.0005062116386492788,SiM4,2024-04-02 14:00:00
2320,train,0,-0.001211840205696757,SiM4,2024-04-02 14:45:00
2321,train,0,-0.0009907877816893729,SiM4,2024-04-02 15:00:00
2322,train,0,-0.0009592983417843204,SiM4,2024-04-02 15:15:00
2323,train,0,-0.0004851655363715679,SiM4,2024-04-02 15:30:00
2330,train,1,0.0006968420385797813,SiM4,2024-04-02 17:15:00
2331,train,1,0.00041157474830622043,SiM4,2024-04-02 17:30:00
2333,train,1,0.0004221635883905339,SiM4,2024-04-02 18:00:00
2337,train,0,-0.004715737058097469,SiM4,2024-04-03 08:45:00
2338,train,0,-0.0033263989355523105,SiM4,2024-04-03 09:00:00
2339,train,0,-0.004972498178862139,SiM4,2024-04-03 09:15:00
2340,train,0,-0.003166494268645348,SiM4,2024-04-03 09:30:00
2341,train,0,-0.004206863830460206,SiM4,2024-04-03 09:45:00
2342,train,0,-0.003299842914826101,SiM4,2024-04-03 10:00:00
2343,train,0,-0.004290035943544379,SiM4,2024-04-03 10:15:00
2344,train,0,-0.003374068177265155,SiM4,2024-04-03 10:30:00
2345,train,0,-0.003637283739760244,SiM4,2024-04-03 10:45:00
2346,train,0,-0.0024699176694110703,SiM4,2024-04-03 11:00:00
2347,train,0,-0.00223793940673489,SiM4,2024-04-03 11:15:00
2348,train,0,-0.0007075421885229805,SiM4,2024-04-03 11:30:00
2352,train,0,-0.0003909304143862036,SiM4,2024-04-03 12:30:00
2353,train,0,-0.0005604195745040341,SiM4,2024-04-03 12:45:00
2356,train,1,0.0030292117694410425,SiM4,2024-04-03 13:30:00
2357,train,1,0.0038053041063366155,SiM4,2024-04-03 13:45:00
2358,train,1,0.0031785721853743176,SiM4,2024-04-03 14:00:00
2359,train,1,0.004700265251989411,SiM4,2024-04-03 14:15:00
2360,train,1,0.002901251561805207,SiM4,2024-04-03 14:30:00
2361,train,1,0.003155242148952908,SiM4,2024-04-03 14:45:00
2362,train,1,0.0021049291305268447,SiM4,2024-04-03 15:00:00
2363,train,1,0.002403031842818537,SiM4,2024-04-03 15:15:00
2364,train,1,0.0015128913151574164,SiM4,2024-04-03 15:30:00
2365,train,1,0.0015766194738957573,SiM4,2024-04-03 15:45:00
2366,train,1,0.0016506888451526258,SiM4,2024-04-03 16:00:00
2367,train,1,0.0014177193762034968,SiM4,2024-04-03 16:15:00
2369,train,0,-0.0004436088637276292,SiM4,2024-04-03 16:45:00
2372,train,1,0.00046507203331613844,SiM4,2024-04-03 17:30:00
2373,train,1,0.0015340830944043926,SiM4,2024-04-03 17:45:00
2374,train,1,0.0008459700103631285,SiM4,2024-04-03 18:00:00
2376,train,0,-0.0007391763463568957,SiM4,2024-04-03 18:30:00
2377,train,0,-0.0007391685409868787,SiM4,2024-04-03 18:45:00
2378,train,0,-0.002789783474759888,SiM4,2024-04-04 08:45:00
2379,train,0,-0.0022295955027684666,SiM4,2024-04-04 09:00:00
2380,train,0,-0.001996767138917943,SiM4,2024-04-04 09:15:00
2381,train,0,-0.0015854728408501995,SiM4,2024-04-04 09:30:00
2382,train,0,-0.002051173609642576,SiM4,2024-04-04 09:45:00
2383,train,0,-0.0033683187971195183,SiM4,2024-04-04 10:00:00
2384,train,0,-0.0020191768946962174,SiM4,2024-04-04 10:15:00
2385,train,0,-0.0022711667458934492,SiM4,2024-04-04 10:30:00
2386,train,0,-0.0014791180230531165,SiM4,2024-04-04 10:45:00
2387,train,0,-0.002229147958375144,SiM4,2024-04-04 11:00:00
2388,train,0,-0.001585623678646897,SiM4,2024-04-04 11:15:00
2389,train,0,-0.0019129148171633803,SiM4,2024-04-04 11:30:00
2390,train,0,-0.0017222251571662461,SiM4,2024-04-04 11:45:00
2391,train,0,-0.0013626856527159115,SiM4,2024-04-04 12:00:00
2392,train,0,-0.000655425762461026,SiM4,2024-04-04 12:15:00
2395,train,1,0.0004339267193023133,SiM4,2024-04-04 13:00:00
2396,train,1,0.0006774996030276537,SiM4,2024-04-04 13:15:00
2397,train,1,0.0009955517898749822,SiM4,2024-04-04 13:30:00
2398,train,1,0.0015047633176852315,SiM4,2024-04-04 13:45:00
2402,train,1,0.0006462822876274199,SiM4,2024-04-04 14:45:00
2403,train,1,0.0005403286469534141,SiM4,2024-04-04 15:00:00
2406,train,0,-0.0008147199796848525,SiM4,2024-04-04 15:45:00
2411,train,0,-0.0005394713181082755,SiM4,2024-04-04 17:00:00
